anime_id,title,title_english,title_japanese,image_url,episodes,release_data,end_data,duration,studio,tag,,,,,,,,,,,,,,,,,,,,,duration_min,,,,,,,,,,
,Wooser no Sono Higurashi: Kakusei-hen,Wooser&#039,s Hand-to-Mouth Life: Awakening Arc,"Wooser no Sono Higurashi Second Season, Wooser no Sono Higurashi 2, Project Wooser 2",Web manga,,,,,,,,,,,,,,,,,,,,,,,,,,"['#1: ""NEW ORDER"" by Mamoru Miyano', '#2: ""Chotto Dekakete Kimasu (ちょっと出かけてきます)""by Tia (ep 12)']",,,,,,,,,,
,Hoshi no Kirby,Kirby: Right Back at Ya!,星のカービィ,https://myanimelist.cdn-dena.com/images/anime/9/22184.jpg,100,2001-10-06,2003-09-27,24,Studio Sign,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Mahou Shoujo Lyrical Nanoha StrikerS,Magical Girl Lyrical Nanoha StrikerS,魔法少女リリカルなのはStrikerS,https://myanimelist.cdn-dena.com/images/anime/3/14190.jpg,26,2007-04-02,2007-09-24,25,Seven Arcs,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,
,JoJo no Kimyou na Bouken: Phantom Blood,JoJo&#039,s Bizarre Adventure: Phantom Blood,JoJo&#039,Movie,,,,Bandai,,,,,,,,,,,,,,,,,,,,,,[],,,2007.0,,,,,,,
,Baccano!,Baccano!,バッカーノ！,https://myanimelist.cdn-dena.com/images/anime/3/14547.jpg,13,2007-07-27,2007-11-02,24,Brain&#039,,,,,,,,,,,,,,,,,,,,,,"['""Calling"" by Oda Kaori']",,,,,,,,,,
,Galaxy Angel 4,,ギャラクシーエンジェル4,https://myanimelist.cdn-dena.com/images/anime/9/75307.jpg,13,2004-07-07,2004-09-29,24,"Madhouse, feel.",,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA,"Yusibu: I couldn&#039;t become a hero, so I reluctantly decided to get a job. OVA",勇者になれなかった俺はしぶしぶ就職を決意しました。OVA,https://myanimelist.cdn-dena.com/images/anime/9/62683.jpg,1,2014-03-07,2014-03-07,25,Asread,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,
,Kamisama Dolls,Kamisama Dolls,神様ドォルズ,https://myanimelist.cdn-dena.com/images/anime/4/50393.jpg,13,2011-07-06,2011-09-28,24,Brain&#039,,,,,,,,,,,,,,,,,,,,,,"['#01: ""Switch ga Haittara (スイッチが入ったら)"" by Chiaki Ishikawa (eps 1-6, 8-13)', '#02: ""Natsu no Niwa (夏の庭)"" by Chiaki Ishikawa (ep 7)']",,,,,,,,,,
,Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Ijin-hen,,Fate/Grand Order氷室の天地～7人の最強の偉人編～,https://myanimelist.cdn-dena.com/images/anime/7/89346.jpg,1,2017-12-31,2017-12-31,14,ufotable,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,
,Yuki no Taiyou Pilot,,ユキの太陽,s Sun Pilot,Manga,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,
,Yukai na Animal Bus 2nd Season,,ゆかいなアニマルバス 2ndシーズン,https://myanimelist.cdn-dena.com/images/anime/5/85231.jpg,12,2017-07-02,2017-09-17,1,TMS Entertainment,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,Acchi Kocchi (TV),Place to Place,あっちこっち,https://myanimelist.cdn-dena.com/images/anime/5/46489.jpg,12,2012-04-06,2012-06-29,25,AIC,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,
,RD Sennou Chousashitsu,,RD 潜脳調査室,https://myanimelist.cdn-dena.com/images/anime/6/18929.jpg,26,2008-04-09,2008-10-01,22,Production I.G,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,
,Osomatsu-san Special,Mr. Osomatsu Episode 3.5: Virgin Heroes,おそ松さん,https://myanimelist.cdn-dena.com/images/anime/11/77727.jpg,1,2016-01-29,2016-01-29,21,Studio Pierrot,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,
,Ten Little Gall Force,,テンリトルガルフォース,https://myanimelist.cdn-dena.com/images/anime/5/26536.jpg,1,1988-07-03,1988-07-03,22,"Artmic, Animate Film",,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,
,Duel Masters,,デュエル・マスターズ,https://myanimelist.cdn-dena.com/images/anime/3/21506.jpg,26,2002-10-21,2003-04-04,21,Studio Hibari,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,
,Shokugeki no Souma,Food Wars! Shokugeki no Soma,食戟のソーマ,https://myanimelist.cdn-dena.com/images/anime/3/72943.jpg,24,2015-04-04,2015-09-26,25,J.C.Staff,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,
,Yoku Wakaru Gendai Mahou: Cruncha Cruncha Cruncha,,よくわかる現代魔法 第0話 cruncha cruncha cruncha,https://myanimelist.cdn-dena.com/images/anime/12/15542.jpg,1,2009-06-14,2009-06-14,23,Nomad,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Bakemono no Ko,The Boy and the Beast,バケモノの子,https://myanimelist.cdn-dena.com/images/anime/11/73540.jpg,1,2015-07-11,2015-07-11,1,Studio Chizu,,,,,,,,,,,,,,,,,,,,,,118.0,,,,,,,,,,
,Kokoro ga Sakebitagatterunda.,The Anthem of the Heart,心が叫びたがってるんだ。,https://myanimelist.cdn-dena.com/images/anime/8/75745.jpg,1,2015-09-19,2015-09-19,1,A-1 Pictures,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,,,,,,
,Kiba,Kiba,牙-KIBA-,https://myanimelist.cdn-dena.com/images/anime/5/11099.jpg,51,2006-04-02,2007-03-25,24,Madhouse,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Tegamibachi,Tegami Bachi: Letter Bee,テガミバチ,https://myanimelist.cdn-dena.com/images/anime/9/71808.jpg,25,2009-10-03,2010-03-27,20,Studio Pierrot,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,
,One Punch Man: Road to Hero,,ワンパンマン OVA「ロード・トゥ・ヒーロー」,https://myanimelist.cdn-dena.com/images/anime/8/76392.jpg,1,2015-12-04,2015-12-04,24,Madhouse,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Suisei no Gargantia,Gargantia on the Verdurous Planet,翠星のガルガンティア,https://myanimelist.cdn-dena.com/images/anime/11/48817.jpg,13,2013-04-07,2013-06-30,23,Production I.G,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Kobayashi-san Chi no Maid Dragon Specials,Miss Kobayashi&#039,s Dragon Maid Specials,The Maid Dragon of Kobayashi-san Specials,Manga,,,,Funimation,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,
,"Sora no Iro, Mizu no Iro Ero Specials",,そらのいろ、みずのいろ,https://myanimelist.cdn-dena.com/images/anime/2/11671.jpg,2,2006-07-28,2008-06-27,11,Himajin Planning,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,
,Hyakujitsu no Bara: Jinginaki Nikukyuu-hen,Maiden Rose Specials,百日の薔薇 仁義なき肉球編,https://myanimelist.cdn-dena.com/images/anime/9/83180.jpg,2,2009-05-29,2009-10-23,5,PrimeTime,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,
,Psychic Academy,Psychic Academy,サイキックアカデミー煌羅万象,https://myanimelist.cdn-dena.com/images/anime/12/25604.jpg,24,2002-03-29,2002-09-13,11,E&amp,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,
,InuYasha: Kagami no Naka no Mugenjo,InuYasha the Movie 2: The Castle Beyond the Looking Glass,犬夜叉 鏡の中の夢幻城,https://myanimelist.cdn-dena.com/images/anime/1162/92219.jpg,1,2002-12-21,2002-12-21,1,Sunrise,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,
,Maple Colors,,メイプル カラーズ,https://myanimelist.cdn-dena.com/images/anime/13/5771.jpg,2,2004-12-25,2005-03-25,30,Image House,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,
,Million Doll,Million Doll,ミリオンドール,https://myanimelist.cdn-dena.com/images/anime/4/75013.jpg,11,2015-07-07,2015-09-22,4,Asahi Production,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,
,Air Master,Air Master,エアマスター,https://myanimelist.cdn-dena.com/images/anime/2/21019.jpg,27,2003-04-02,2003-10-01,24,Toei Animation,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Touma Kishinden Oni,,闘魔鬼神伝ONI,https://myanimelist.cdn-dena.com/images/anime/9/82993.jpg,25,1995-10-05,1996-03-21,8,J.C.Staff,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,
,Yareruko! Densha Ecchi,,ヤれる子!電車エッチ,https://myanimelist.cdn-dena.com/images/anime/10/83749.jpg,2,2016-10-28,2016-11-18,20,SELFISH,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,
,Tenjoubito to Akutobito Saigo no Tatakai,,天上人とアクト人最後の戦い,https://myanimelist.cdn-dena.com/images/anime/3/24577.jpg,1,2009-04-18,2009-04-18,1,Kyoto Animation,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,
,K-On!: Live House!,,けいおん! ライブハウス!,https://myanimelist.cdn-dena.com/images/anime/9/15892.jpg,1,2010-01-19,2010-01-19,23,Kyoto Animation,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Gokicha!!,Cockroach Girls,ごきチャ!!,https://myanimelist.cdn-dena.com/images/anime/10/77941.jpg,2,2012-09-14,2012-09-14,8,"WAO World, MooGoo",,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,
,Ai Shoujo Pollyanna Story,,愛少女ポリアンナ物語,https://myanimelist.cdn-dena.com/images/anime/13/71674.jpg,51,1986-01-05,1986-12-28,26,Nippon Animation,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,
,Chrno Crusade,Chrono Crusade,クロノクルセイド,https://myanimelist.cdn-dena.com/images/anime/13/14141.jpg,24,2003-11-25,2004-06-10,23,Gonzo,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Bonjour♪Koiaji Pâtisserie,Bonjour♪Sweet Love Patisserie,Bonjour♪恋味パティスリー,https://myanimelist.cdn-dena.com/images/anime/5/66059.jpg,24,2014-10-10,2015-03-20,5,"Silver Link., Connect",,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,
,One Piece Recap,One Piece Recap,ワンピース,https://myanimelist.cdn-dena.com/images/anime/9/20706.jpg,1,2010-03-17,2010-03-17,29,Toei Animation,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,
,Aurora wo Mita Kyouryuu-tachi,Dinosaurs Under Auroras,オーロラを見た恐竜たち,https://myanimelist.cdn-dena.com/images/anime/4/88870.jpg,1,None,,35,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,
,Jakusansei Million Arthur,,弱酸性ミリオンアーサー,https://myanimelist.cdn-dena.com/images/anime/2/77206.jpg,0,2015-11-20,None,1,Gathering,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,Mayuge Dance,,まゆげダンス,https://myanimelist.cdn-dena.com/images/anime/11/85638.jpg,1,2016-12-01,2016-12-01,2,Oddjob,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,,宇宙戦艦ヤマト2202 愛の戦士たち,https://myanimelist.cdn-dena.com/images/anime/7/84463.jpg,0,2017-02-25,None,25,Xebec,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,
,Ibara no Ou,King of Thorn,いばらの王,https://myanimelist.cdn-dena.com/images/anime/9/87056.jpg,1,2009-10-09,2009-10-09,1,Sunrise,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,
,Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito,Dragon Quest Great Adventure of Dai! Disciple of Aban.,ドラゴンクエスト　ダイの大冒険　起ち・がれ！！アバンの使徒,https://myanimelist.cdn-dena.com/images/anime/12/31457.jpg,1,1992-03-07,1992-03-07,40,Toei Animation,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,
,Momokuri,momokuri,ももくり,https://myanimelist.cdn-dena.com/images/anime/8/76056.jpg,26,2015-12-24,2016-02-04,12,Satelight,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,
,Bakuretsu Tenshi,Burst Angel,爆裂天使,https://myanimelist.cdn-dena.com/images/anime/10/22647.jpg,24,2004-04-07,2004-09-15,23,Gonzo,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Utawarerumono OVA,Utawarerumono OVA,OVA うたわれるもの,https://myanimelist.cdn-dena.com/images/anime/2/46847.jpg,3,2009-06-05,2010-06-23,29,Chaos Project,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,
,Wild Arms: Twilight Venom,Wild Arms,ワイルドアームズ トワイライトヴェノム,https://myanimelist.cdn-dena.com/images/anime/1482/92440.jpg,22,1999-10-18,2000-03-27,24,Bee Train,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Seiren,Seiren,セイレン,https://myanimelist.cdn-dena.com/images/anime/7/83471.jpg,12,2017-01-06,2017-03-24,24,"Studio Gokumi, AXsiZ",,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Free! Movie 1: Timeless Medley - Kizuna,,劇場版 Free!-Timeless Medley- 絆,https://myanimelist.cdn-dena.com/images/anime/5/87930.jpg,1,2017-04-22,2017-04-22,1,Kyoto Animation,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,
,Kumo no You ni Kaze no You ni,"Like the Clouds, Like the Wind",雲のように風のように,https://myanimelist.cdn-dena.com/images/anime/2/43205.jpg,1,1990-03-21,1990-03-21,1,Studio Pierrot,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,
,Joshikousei: Girl&#039,s High,High School Girls,S HIGH,https://myanimelist.cdn-dena.com/images/anime/5/23224.jpg,Airing,,FALSO,"{'Adaptation': [{'mal_id': 1667, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1667/Joshikousei__Girls-High', 'title': 'Joshikousei: Girls-High'}], 'Side story': [{'mal_id': 6657, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6657/Joshikousei__Girls_High_Specials', 'title': 'Joshikousei: Girl&#039;s High Specials'}]}",,,,,,,,,,,,,,,,,,,,,,"Comedy, Drama, Ecchi, School, Slice of Life",,,24.0,2006.0,,,,,,
,Shinreigari: Ghost Hound,Ghost Hound,神霊狩 GHOST HOUND,https://myanimelist.cdn-dena.com/images/anime/3/22691.jpg,22,2007-10-18,2008-04-04,25,Production I.G,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,
,Basilisk: Kouga Ninpou Chou,Basilisk,バジリスク 甲賀忍法帖,https://myanimelist.cdn-dena.com/images/anime/11/6793.jpg,24,2005-04-13,2005-09-21,24,Gonzo,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Mon-Soni! D&#039,Artagnan no Idol Sengen,MSonic!,Monster Sonic! D&#039,ONA,,,,XFLAG Pictures,,,,,,,,,,,,,,,,,,,,,,[],,,2017.0,,,,,,,
,Nobunaga no Shinobi,Ninja Girl & Samurai Master,信長の忍び,https://myanimelist.cdn-dena.com/images/anime/2/78715.jpg,26,2016-10-04,2017-03-28,3,TMS Entertainment,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
,Granblue Fantasy The Animation: Kabocha no Lantern,,GRANBLUE FANTASY The Animation Ex2 カボチャのランタン,https://myanimelist.cdn-dena.com/images/anime/1215/92069.jpg,1,2017-11-29,2017-11-29,23,A-1 Pictures,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Miss Monochrome: The Animation,,ミス・モノクローム -The Animation-,https://myanimelist.cdn-dena.com/images/anime/11/56165.jpg,13,2013-10-02,2013-12-25,4,"SANZIGEN, LIDENFILMS",,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,
,Viper GTS,Viper GTS,Viper GTS,https://myanimelist.cdn-dena.com/images/anime/4/41529.jpg,3,2002-12-24,2003-09-25,26,Studio G-1Neo,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,
,Tonkatsu DJ Agetarou,,とんかつDJアゲ太郎,https://myanimelist.cdn-dena.com/images/anime/10/78559.jpg,12,2016-04-10,2016-06-26,9,Studio Deen,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,
,Gakuen 2,,学園２,https://myanimelist.cdn-dena.com/images/anime/10/29364.jpg,2,2007-06-29,2008-06-27,29,Suzuki Mirano,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,
,Code:Breaker OVA,,CØDE:BREAKER,https://myanimelist.cdn-dena.com/images/anime/8/42475.jpg,3,2012-12-17,2013-04-17,27,Kinema Citrus,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,
,Oshiri Tantei: Puputto Fumutto Kaiketsu Dance,Butt Detective: A Wind-Breaking Victory Dance,おしりたんてい「ププッとフムッとかいけつダンス」,https://myanimelist.cdn-dena.com/images/anime/9/89614.jpg,1,2017-12-07,2017-12-07,2,Toei Animation,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
,Houkago no Pleiades: Manner Movie,,劇場版 放課後のプレアデス   マナームービー,https://myanimelist.cdn-dena.com/images/anime/11/29512.jpg,1,2011-06-04,2011-06-04,1,Gainax,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,Cosmo Warrior Zero,,コスモウォーリアー零,https://myanimelist.cdn-dena.com/images/anime/6/74829.jpg,13,2001-07-06,2001-09-28,25,Vega Entertainment,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,
,Gintama.: Porori-hen,Gintama.: Slip Arc,銀魂。ポロリ編,https://myanimelist.cdn-dena.com/images/anime/11/88325.jpg,13,2017-10-02,2017-12-25,23,Bandai Namco Pictures,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Divergence Eve,,ダイバージェンス・イヴ,https://myanimelist.cdn-dena.com/images/anime/7/3570.jpg,13,2003-07-02,2003-09-24,24,Radix,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Panda Kopanda,Panda! Go Panda!,パンダ・コパンダ,https://myanimelist.cdn-dena.com/images/anime/1209/90479.jpg,2,1972-12-17,1973-03-17,36,Tokyo Movie Shinsha,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,
,Takarajima (Movie),,宝島　劇場版,https://myanimelist.cdn-dena.com/images/anime/6/56117.jpg,1,1987-05-09,1987-05-09,1,Madhouse,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,
,Urusei Yatsura Movie 1: Only You,,うる星やつら オンリーユー,https://myanimelist.cdn-dena.com/images/anime/3/10127.jpg,1,1983-02-13,1983-02-13,1,Studio Pierrot,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,,
,Hiyokoi,,ひよ恋,https://myanimelist.cdn-dena.com/images/anime/7/27766.jpg,1,2010-07-30,2010-07-30,22,Production I.G,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,
,Asobi ni Iku yo!: Asobi ni Oide - Owari,,あそびにいくヨ! あそびにおいで おわり,https://myanimelist.cdn-dena.com/images/anime/6/71912.jpg,1,2011-06-15,2011-06-15,16,AIC Plus+,,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,,,,,,,,,,
,Akaneiro ni Somaru Saka: Hardcore,Akane Iro ni Somaru Saka Hardcore OVA,あかね色に染まる坂 Hardcore,https://myanimelist.cdn-dena.com/images/anime/11/12090.jpg,1,2009-06-26,2009-06-26,26,TNK,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,
,Aldnoah.Zero,Aldnoah.Zero,アルドノア・ゼロ,https://myanimelist.cdn-dena.com/images/anime/7/60263.jpg,12,2014-07-06,2014-09-21,23,"A-1 Pictures, TROYCA",,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Black Clover,Black Clover,ブラッククローバー,https://myanimelist.cdn-dena.com/images/anime/1290/91195.jpg,51,2017-10-03,2018-05-11,23,Studio Pierrot,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Innocent Venus,,イノセント・ヴィーナス,https://myanimelist.cdn-dena.com/images/anime/3/8629.jpg,12,2006-07-27,2006-10-26,23,Brain&#039,,,,,,,,,,,,,,,,,,,,,,"['""Brand New Reason"" by FLEET']",,,,,,,,,,
,Sexy Commando Gaiden: Sugoiyo!! Masaru-san,,セクシーコマンドー外伝 すごいよ!! マサルさん,https://myanimelist.cdn-dena.com/images/anime/13/39595.jpg,48,1998-01-05,1998-03-31,8,Magic Bus,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,
,Giovanni no Shima,Giovanni&#039,s Island,Giovanni no Shima,Original,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,
,Code Geass: Hangyaku no Lelouch R2,Code Geass: Lelouch of the Rebellion R2,コードギアス 反逆のルルーシュ 続編,https://myanimelist.cdn-dena.com/images/anime/4/9391.jpg,25,2008-04-06,2008-09-28,24,Sunrise,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Qin Shi Ming Yue 3D: Dianying Longteng Wanli,The Legend of Qin,秦时明月3D电影龙腾万里,https://myanimelist.cdn-dena.com/images/anime/3/71788.jpg,1,2014-08-08,2014-08-08,1,Sparkly Key Animation Studio,,,,,,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,
,Dragon Ball Movie 4: Saikyou e no Michi,Dragon Ball Movie 4: The Path to Power,ドラゴンボール 最強への道,https://myanimelist.cdn-dena.com/images/anime/1745/90342.jpg,1,1996-03-02,1996-03-02,1,Toei Animation,,,,,,,,,,,,,,,,,,,,,,74.0,,,,,,,,,,
,Shokugeki no Souma: San no Sara,Food Wars! The Third Plate,食戟のソーマ 餐ノ皿,https://myanimelist.cdn-dena.com/images/anime/3/88434.jpg,12,2017-10-04,2017-12-20,24,J.C.Staff,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,,映画 クレヨンしんちゃん 嵐を呼ぶ黄金のスパイ大作戦,https://myanimelist.cdn-dena.com/images/anime/9/27894.jpg,1,2011-04-16,2011-04-16,1,Shin-Ei Animation,,,,,,,,,,,,,,,,,,,,,,108.0,,,,,,,,,,
,Yowamushi Pedal: Special Ride,,弱虫ペダル SPECIAL RIDE,https://myanimelist.cdn-dena.com/images/anime/13/53213.jpg,1,2013-08-08,2013-08-08,20,TMS Entertainment,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,
,Zero no Tsukaima F,The Familiar of Zero F,ゼロの使い魔F,https://myanimelist.cdn-dena.com/images/anime/2/75559.jpg,12,2012-01-07,2012-03-24,24,J.C.Staff,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,TWD Express Rolling Takeoff,,TWD EXPRESS ローリングテイクオフ,https://myanimelist.cdn-dena.com/images/anime/4/36211.jpg,1,1987-07-14,1987-07-14,55,Studio Gallop,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,
,Tomoe ga Yuku!,,巴がゆく!,https://myanimelist.cdn-dena.com/images/anime/4/87501.jpg,2,1991-10-21,1992-01-21,44,Animate Film,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,
,Kurayami Santa,,暗闇三太,https://myanimelist.cdn-dena.com/images/anime/12/74464.jpg,13,2015-07-05,2015-09-27,3,ILCA,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
,Futa-bu!,,ふた部!,https://myanimelist.cdn-dena.com/images/anime/10/58159.jpg,2,2014-02-21,2014-05-02,19,Studio 9 MAiami,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,
,Hakuouki Movie 2: Shikon Soukyuu,Hakuoki ~Demon of the Fleeting Blossom~ Warrior Spirit of the Blue Sky,劇場版 薄桜鬼 第二章 士魂蒼穹,https://myanimelist.cdn-dena.com/images/anime/12/71796.jpg,1,2014-03-08,2014-03-08,1,Studio Deen,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,
,Sakura Taisen: Katsudou Shashin,Sakura Wars: The Movie,サクラ大戦 活動写真,https://myanimelist.cdn-dena.com/images/anime/13/20234.jpg,1,2001-12-22,2001-12-22,1,Production I.G,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,
,Hibike! Euphonium Movie: Todoketai Melody,Sound! Euphonium The Movie: May the melody reach you!,劇場版 響け！ユーフォニアム～届けたいメロディ～,https://myanimelist.cdn-dena.com/images/anime/5/88024.jpg,1,2017-09-30,2017-09-30,1,Kyoto Animation,,,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,
,Ginga Nagareboshi Gin,,銀牙　流れ星銀,https://myanimelist.cdn-dena.com/images/anime/3/47461.jpg,21,1986-04-07,1986-08-22,23,Toei Animation,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,,メイクアップ！ セーラー戦士,https://myanimelist.cdn-dena.com/images/anime/12/64547.jpg,1,1993-12-05,1993-12-05,17,Toei Animation,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,
,Ou Dorobou Jing,Jing: King of Bandits,王ドロボウ JING,https://myanimelist.cdn-dena.com/images/anime/1961/92115.jpg,13,2002-05-15,2002-08-14,24,Studio Deen,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Pokemon Best Wishes! Season 2: Decolora Adventure,Pokémon: Black & White: Adventures in Unova and Beyond,ポケットモンスター ベストウイッシュ シーズン２ デコロラアドベンチャー,https://myanimelist.cdn-dena.com/images/anime/5/49285.jpg,20,2013-04-25,2013-09-26,22,OLM,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,
,Osomatsu-san 2nd Season,Mr. Osomatsu 2,おそ松さん 第2期,https://myanimelist.cdn-dena.com/images/anime/13/88328.jpg,25,2017-10-03,2018-03-27,23,Studio Pierrot,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Kuraibito,,喰ヒ人,https://myanimelist.cdn-dena.com/images/anime/9/63417.jpg,1,2014-06-27,2014-06-27,30,PoRO,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,
,Dragon Ball GT,Dragon Ball GT,ドラゴンボールGT,https://myanimelist.cdn-dena.com/images/anime/11/20727.jpg,64,1996-02-07,1997-11-19,23,Toei Animation,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Pure Aluminum: Sunoko-tan.,,Pure Aluminum すのこタン。,https://myanimelist.cdn-dena.com/images/anime/6/85559.jpg,1,2009-12-29,2009-12-29,1,Ishikawa Pro,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,Touka Gettan,,桃華月憚,https://myanimelist.cdn-dena.com/images/anime/2/75452.jpg,26,2007-04-03,2007-09-25,23,Studio Deen,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
